zip_code,cases,cases_norm,week,cases_change,cases_norm_change
97497,0,0.0,2020-10-28,0,0
97498,5,n/a,2020-10-28,0,0
97499,5,n/a,2020-10-28,0,0
97501,582,1381.9,2020-10-28,57,135.4000000000001
97502,181,653.6,2020-10-28,23,83.10000000000002
97503,207,1966.2,2020-10-28,19,180.5
97504,340,765.0,2020-10-28,32,72
97520,96,392.3,2020-10-28,17,69.40000000000003
97523,15,239.5,2020-10-28,0,0
97524,98,677.8,2020-10-28,7,48.39999999999998
97525,24,521.6,2020-10-28,3,65.20000000000005
97526,110,321.6,2020-10-28,4,11.700000000000045
97527,105,311.5,2020-10-28,3,8.899999999999977
97530,25,361.5,2020-10-28,5,72.30000000000001
97532,5,n/a,2020-10-28,0,0
97535,34,673.7,2020-10-28,3,59.5
97537,24,346.9,2020-10-28,2,28.899999999999977
97538,5,n/a,2020-10-28,0,0
97539,5,n/a,2020-10-28,0,0
97540,54,681.0,2020-10-28,4,50.5
97541,5,n/a,2020-10-28,0,0
97544,0,0.0,2020-10-28,0,0
97601,141,627.8,2020-10-28,2,8.899999999999977
97603,190,643.5,2020-10-28,8,27.100000000000023
97623,5,n/a,2020-10-28,0,0
97624,30,857.1,2020-10-28,2,57.10000000000002
97630,33,647.6,2020-10-28,-1,-19.600000000000023
97632,5,n/a,2020-10-28,0,0
97633,13,955.2,2020-10-28,0,0
97641,5,n/a,2020-10-28,5,0
97701,291,493.3,2020-10-28,21,35.60000000000002
97702,339,835.3,2020-10-28,17,41.89999999999998
97703,172,518.3,2020-10-28,12,36.19999999999993
97707,13,223.6,2020-10-28,0,0
97708,5,n/a,2020-10-28,0,0
97720,11,242.8,2020-10-28,6,0
97734,31,1112.7,2020-10-28,0,0
97738,10,515.2,2020-10-28,5,0
97739,25,226.9,2020-10-28,1,9.099999999999994
97741,212,1779.7,2020-10-28,7,58.700000000000045
97753,5,n/a,2020-10-28,0,0
97754,101,543.8,2020-10-28,23,123.89999999999998
97756,225,670.6,2020-10-28,17,50.700000000000045
97759,36,572.0,2020-10-28,1,15.899999999999977
97760,36,532.8,2020-10-28,0,0
97761,343,8603.0,2020-10-28,4,100.39999999999964
97801,778,3615.1,2020-10-28,34,158
97813,11,844.9,2020-10-28,1,76.89999999999998
97814,109,880.3,2020-10-28,6,48.39999999999998
97818,377,9064.7,2020-10-28,2,48.100000000000364
97820,5,n/a,2020-10-28,5,0
97824,11,662.3,2020-10-28,0,0
97826,28,2580.6,2020-10-28,0,0
97827,23,875.2,2020-10-28,1,38.10000000000002
97828,18,576.2,2020-10-28,0,0
97836,12,605.1,2020-10-28,0,0
97838,1654,6525.7,2020-10-28,26,102.59999999999945
97844,143,3757.2,2020-10-28,4,105.09999999999991
97845,5,n/a,2020-10-28,0,0
97846,10,528.8,2020-10-28,5,0
97850,399,2353.3,2020-10-28,10,59
97862,177,1517.2,2020-10-28,3,25.700000000000045
97865,5,n/a,2020-10-28,0,0
97868,28,1406.3,2020-10-28,3,150.5999999999999
97869,5,n/a,2020-10-28,0,0
97875,137,5249.0,2020-10-28,1,38.30000000000018
97882,506,6520.6,2020-10-28,17,219.10000000000036
97883,11,444.8,2020-10-28,0,0
97885,15,1084.6,2020-10-28,1,72.29999999999995
97886,14,1228.1,2020-10-28,1,87.69999999999982
97913,320,5789.8,2020-10-28,15,271.40000000000055
97914,1406,7321.0,2020-10-28,47,244.69999999999982
97918,151,3328.2,2020-10-28,5,110.19999999999982
97002,66,1173.8,2020-11-04,3,53.399999999999864
97003,332,1282.6,2020-11-04,20,77.19999999999982
97004,28,638.1,2020-11-04,3,68.39999999999998
97005,412,1654.2,2020-11-04,33,132.5
97006,524,831.3,2020-11-04,57,90.5
97007,472,705.0,2020-11-04,39,58.299999999999955
97008,269,928.6,2020-11-04,14,48.30000000000007
97009,99,1275.4,2020-11-04,5,64.40000000000009
97013,365,1608.8,2020-11-04,30,132.20000000000005
97014,5,n/a,2020-11-04,0,0
97015,287,1470.2,2020-11-04,32,163.9000000000001
97016,37,608.3,2020-11-04,0,0
97017,10,342.2,2020-11-04,5,0
97018,14,717.2,2020-11-04,1,51.200000000000045
97019,40,1265.4,2020-11-04,1,31.600000000000136
97021,5,n/a,2020-11-04,0,0
97022,35,940.4,2020-11-04,1,26.899999999999977
97023,74,752.6,2020-11-04,10,101.70000000000005
97024,302,2948.6,2020-11-04,15,146.4000000000001
97026,148,3879.4,2020-11-04,8,209.70000000000027
97027,79,651.2,2020-11-04,7,57.700000000000045
97030,727,1981.3,2020-11-04,71,193.5
97031,224,1219.0,2020-11-04,14,76.09999999999991
97032,129,2558.0,2020-11-04,4,79.30000000000018
97034,114,603.0,2020-11-04,19,100.5
97035,138,577.1,2020-11-04,18,75.30000000000001
97038,143,946.2,2020-11-04,13,86
97040,10,803.9,2020-11-04,0,0
97041,42,1490.9,2020-11-04,0,0
97042,25,855.3,2020-11-04,0,0
97045,450,876.2,2020-11-04,18,35.10000000000002
97048,57,851.9,2020-11-04,0,0
97049,5,n/a,2020-11-04,0,0
97051,89,557.7,2020-11-04,7,43.80000000000007
97053,10,308.0,2020-11-04,5,0
97054,5,n/a,2020-11-04,0,0
97055,118,680.1,2020-11-04,23,132.5
97056,59,513.2,2020-11-04,2,17.400000000000034
97058,328,1653.4,2020-11-04,20,100.80000000000018
97060,396,1865.6,2020-11-04,46,216.69999999999982
97062,399,1454.4,2020-11-04,25,91.10000000000014
97063,5,n/a,2020-11-04,0,0
97064,15,433.0,2020-11-04,3,86.60000000000002
97067,14,654.8,2020-11-04,0,0
97068,146,515.8,2020-11-04,18,63.599999999999966
97070,214,1021.1,2020-11-04,16,76.30000000000007
97071,1277,4433.6,2020-11-04,76,263.90000000000055
97078,335,1563.2,2020-11-04,13,60.700000000000045
97080,753,1841.6,2020-11-04,59,144.29999999999995
97086,350,1345.6,2020-11-04,50,192.19999999999982
97089,138,1151.3,2020-11-04,9,75
97101,32,843.4,2020-11-04,0,0
97103,84,498.3,2020-11-04,1,6
97106,38,835.2,2020-11-04,3,66
97107,5,n/a,2020-11-04,0,0
97110,5,n/a,2020-11-04,0,0
97111,27,855.5,2020-11-04,8,253.5
97112,5,n/a,2020-11-04,5,0
97113,404,2854.1,2020-11-04,31,219
97114,64,1344.0,2020-11-04,3,63
97115,39,942.3,2020-11-04,4,96.69999999999993
97116,437,1813.0,2020-11-04,42,174.29999999999995
97119,29,656.1,2020-11-04,3,67.89999999999998
97121,12,867.7,2020-11-04,0,0
97123,821,1843.4,2020-11-04,65,145.9000000000001
97124,510,1054.8,2020-11-04,40,82.69999999999993
97127,45,1203.2,2020-11-04,6,160.4000000000001
97128,535,1480.3,2020-11-04,14,38.700000000000045
97131,5,n/a,2020-11-04,0,0
97132,237,838.1,2020-11-04,11,38.89999999999998
97133,18,450.0,2020-11-04,3,75
97136,5,n/a,2020-11-04,0,0
97137,11,841.6,2020-11-04,6,0
97138,40,399.2,2020-11-04,9,89.80000000000001
97140,134,570.8,2020-11-04,20,85.19999999999993
97141,47,357.7,2020-11-04,4,30.5
97146,98,1659.6,2020-11-04,6,101.59999999999991
97148,23,675.3,2020-11-04,1,29.399999999999977
97201,108,697.5,2020-11-04,7,45.200000000000045
97202,228,588.2,2020-11-04,27,69.70000000000005
97203,449,1446.4,2020-11-04,44,141.70000000000005
97204,12,1158.3,2020-11-04,1,96.5
97205,35,455.3,2020-11-04,4,52.10000000000002
97206,428,899.2,2020-11-04,49,102.90000000000009
97209,202,1351.2,2020-11-04,32,214.10000000000014
97210,59,541.9,2020-11-04,4,36.69999999999999
97211,266,851.1,2020-11-04,22,70.39999999999998
97212,122,505.7,2020-11-04,5,20.69999999999999
97213,202,691.3,2020-11-04,20,68.39999999999998
97214,182,764.3,2020-11-04,11,46.19999999999993
97215,134,818.3,2020-11-04,8,48.799999999999955
97216,240,1539.1,2020-11-04,18,115.5
97217,276,877.9,2020-11-04,24,76.29999999999995
97218,254,1744.4,2020-11-04,18,123.60000000000014
97219,261,674.3,2020-11-04,23,59.5
97220,460,1614.3,2020-11-04,24,84.20000000000005
97221,70,601.9,2020-11-04,3,25.799999999999955
97222,319,912.0,2020-11-04,34,97.20000000000005
97223,383,820.1,2020-11-04,37,79.20000000000005
97224,267,857.9,2020-11-04,28,90
97225,187,773.5,2020-11-04,10,41.39999999999998
97227,47,1221.7,2020-11-04,4,103.90000000000009
97229,339,582.3,2020-11-04,29,49.799999999999955
97230,781,1964.7,2020-11-04,102,256.60000000000014
97231,24,560.7,2020-11-04,2,46.700000000000045
97232,78,679.9,2020-11-04,14,122
97233,1175,2984.7,2020-11-04,65,165.0999999999999
97236,1021,2770.5,2020-11-04,72,195.30000000000018
97239,120,848.1,2020-11-04,15,106.10000000000002
97266,536,1609.6,2020-11-04,43,129.0999999999999
97267,276,895.0,2020-11-04,23,74.60000000000002
97301,1089,2034.8,2020-11-04,81,151.29999999999995
97302,337,907.6,2020-11-04,34,91.60000000000002
97303,610,1577.7,2020-11-04,62,160.29999999999995
97304,376,1321.4,2020-11-04,17,59.700000000000045
97305,1082,2693.2,2020-11-04,72,179.29999999999973
97306,338,1235.4,2020-11-04,20,73.10000000000014
97317,429,1761.4,2020-11-04,47,192.9000000000001
97321,197,790.3,2020-11-04,20,80.29999999999995
97322,308,904.8,2020-11-04,27,79.29999999999995
97324,5,n/a,2020-11-04,0,0
97325,58,876.9,2020-11-04,6,90.69999999999993
97327,5,n/a,2020-11-04,0,0
97330,220,530.5,2020-11-04,11,26.5
97331,29,1204.3,2020-11-04,0,0
97333,101,472.5,2020-11-04,6,28.100000000000023
97338,86,429.0,2020-11-04,8,39.89999999999998
97341,5,n/a,2020-11-04,0,0
97344,5,n/a,2020-11-04,0,0
97347,10,532.5,2020-11-04,0,0
97348,5,n/a,2020-11-04,0,0
97351,134,1300.1,2020-11-04,20,194.0999999999999
97352,28,499.6,2020-11-04,1,17.80000000000001
97355,229,800.3,2020-11-04,37,129.29999999999995
97358,5,n/a,2020-11-04,0,0
97360,5,n/a,2020-11-04,0,0
97361,91,808.3,2020-11-04,7,62.19999999999993
97362,75,1728.9,2020-11-04,1,23
97365,332,3090.1,2020-11-04,4,37.19999999999982
97366,10,684.9,2020-11-04,0,0
97367,97,1030.2,2020-11-04,0,0
97368,5,n/a,2020-11-04,0,0
97370,52,628.7,2020-11-04,1,12.100000000000023
97374,34,645.7,2020-11-04,4,76
97375,16,1278.0,2020-11-04,0,0
97376,5,n/a,2020-11-04,0,0
97378,34,382.8,2020-11-04,2,22.5
97380,13,530.8,2020-11-04,0,0
97381,165,1121.6,2020-11-04,9,61.19999999999982
97383,98,1022.2,2020-11-04,3,31.300000000000068
97385,31,951.8,2020-11-04,3,92.09999999999991
97386,46,339.1,2020-11-04,4,29.5
97389,16,954.7,2020-11-04,1,59.700000000000045
97391,28,524.0,2020-11-04,0,0
97392,53,1021.0,2020-11-04,3,57.799999999999955
97394,10,215.4,2020-11-04,0,0
97396,10,317.1,2020-11-04,0,0
97401,544,1342.5,2020-11-04,31,76.5
97402,386,766.8,2020-11-04,40,79.5
97403,168,1445.5,2020-11-04,8,68.79999999999995
97404,224,694.5,2020-11-04,20,62
97405,154,344.9,2020-11-04,13,29.099999999999966
97408,92,785.6,2020-11-04,6,51.200000000000045
97411,5,n/a,2020-11-04,0,0
97415,50,355.8,2020-11-04,5,35.5
97417,5,n/a,2020-11-04,0,0
97419,5,n/a,2020-11-04,0,0
97420,141,513.2,2020-11-04,10,36.400000000000034
97423,17,249.7,2020-11-04,1,14.699999999999989
97424,77,437.6,2020-11-04,6,34.10000000000002
97426,41,422.0,2020-11-04,8,82.39999999999998
97431,5,n/a,2020-11-04,0,0
97435,5,n/a,2020-11-04,0,0
97437,5,n/a,2020-11-04,0,0
97438,10,839.6,2020-11-04,5,0
97439,34,237.0,2020-11-04,3,20.900000000000006
97442,5,n/a,2020-11-04,0,0
97443,5,n/a,2020-11-04,0,0
97444,5,n/a,2020-11-04,0,0
97446,52,1080.6,2020-11-04,1,20.699999999999818
97448,67,547.2,2020-11-04,18,147.00000000000006
97449,5,n/a,2020-11-04,0,0
97452,5,n/a,2020-11-04,0,0
97454,5,n/a,2020-11-04,0,0
97455,18,709.2,2020-11-04,1,39.40000000000009
97456,13,435.5,2020-11-04,0,0
97457,47,460.4,2020-11-04,4,39.19999999999999
97458,5,n/a,2020-11-04,0,0
97459,85,603.0,2020-11-04,9,63.799999999999955
97462,16,406.3,2020-11-04,0,0
97463,15,386.9,2020-11-04,2,51.599999999999966
97465,5,n/a,2020-11-04,0,0
97467,5,n/a,2020-11-04,0,0
97469,5,n/a,2020-11-04,0,0
97470,73,365.3,2020-11-04,8,40.10000000000002
97471,100,343.6,2020-11-04,9,30.900000000000034
97477,224,607.5,2020-11-04,17,46.10000000000002
97478,260,702.5,2020-11-04,22,59.39999999999998
97479,62,652.3,2020-11-04,8,84.19999999999993
97487,50,591.8,2020-11-04,2,23.699999999999932
97488,5,n/a,2020-11-04,0,0
97495,5,n/a,2020-11-04,0,0
97496,19,248.9,2020-11-04,2,26.200000000000017
97497,0,0,2020-11-04,0,0
97498,5,n/a,2020-11-04,0,0
97499,5,n/a,2020-11-04,0,0
97501,657,1559.9,2020-11-04,75,178
97502,217,783.6,2020-11-04,36,130
97503,229,2175.2,2020-11-04,22,208.99999999999977
97504,395,888.8,2020-11-04,55,123.79999999999995
97520,114,465.9,2020-11-04,18,73.59999999999997
97523,15,239.5,2020-11-04,0,0
97524,114,788.4,2020-11-04,16,110.60000000000002
97525,26,565.1,2020-11-04,2,43.5
97526,114,333.3,2020-11-04,4,11.699999999999989
97527,109,323.3,2020-11-04,4,11.800000000000011
97530,29,419.3,2020-11-04,4,57.80000000000001
97532,5,n/a,2020-11-04,0,0
97535,33,653.9,2020-11-04,-1,-19.800000000000068
97537,24,346.9,2020-11-04,0,0
97538,5,n/a,2020-11-04,0,0
97539,11,330.4,2020-11-04,6,0
97540,62,781.8,2020-11-04,8,100.79999999999995
97541,5,n/a,2020-11-04,0,0
97544,0,0,2020-11-04,0,0
97601,149,663.4,2020-11-04,8,35.60000000000002
97603,200,677.4,2020-11-04,10,33.89999999999998
97623,5,n/a,2020-11-04,0,0
97624,32,914.3,2020-11-04,2,57.19999999999993
97630,35,686.8,2020-11-04,2,39.19999999999993
97632,10,682.1,2020-11-04,5,0
97633,14,1028.7,2020-11-04,1,73.5
97641,10,761.6,2020-11-04,5,0
97701,328,556.0,2020-11-04,37,62.69999999999999
97702,386,951.1,2020-11-04,47,115.80000000000007
97703,196,590.6,2020-11-04,24,72.30000000000007
97707,20,344.0,2020-11-04,7,120.4
97708,5,n/a,2020-11-04,0,0
97720,24,529.8,2020-11-04,13,286.99999999999994
97734,32,1148.6,2020-11-04,1,35.899999999999864
97738,12,618.2,2020-11-04,2,103
97739,31,281.4,2020-11-04,6,54.49999999999997
97741,216,1813.3,2020-11-04,4,33.59999999999991
97753,5,n/a,2020-11-04,0,0
97754,110,592.2,2020-11-04,9,48.40000000000009
97756,256,762.9,2020-11-04,31,92.29999999999995
97759,42,667.3,2020-11-04,6,95.29999999999995
97760,37,547.6,2020-11-04,1,14.800000000000068
97761,346,8678.2,2020-11-04,3,75.20000000000073
97801,811,3768.4,2020-11-04,33,153.30000000000018
97813,13,998.5,2020-11-04,2,153.60000000000002
97814,116,936.8,2020-11-04,7,56.5
97818,386,9281.1,2020-11-04,9,216.39999999999964
97820,5,n/a,2020-11-04,0,0
97824,11,662.3,2020-11-04,0,0
97826,29,2672.8,2020-11-04,1,92.20000000000027
97827,23,875.2,2020-11-04,0,0
97828,22,704.2,2020-11-04,4,128
97836,12,605.1,2020-11-04,0,0
97838,1706,6730.8,2020-11-04,52,205.10000000000036
97844,148,3888.6,2020-11-04,5,131.4000000000001
97845,5,n/a,2020-11-04,0,0
97846,12,634.6,2020-11-04,2,105.80000000000007
97850,421,2483.0,2020-11-04,22,129.69999999999982
97862,208,1783.0,2020-11-04,31,265.79999999999995
97865,5,n/a,2020-11-04,0,0
97868,32,1607.2,2020-11-04,4,200.9000000000001
97869,5,n/a,2020-11-04,0,0
97875,137,5249.0,2020-11-04,0,0
97882,521,6713.9,2020-11-04,15,193.29999999999927
97883,13,525.7,2020-11-04,2,80.90000000000003
97885,18,1301.5,2020-11-04,3,216.9000000000001
97886,14,1228.1,2020-11-04,0,0
97913,337,6097.3,2020-11-04,17,307.5
97914,1447,7534.5,2020-11-04,41,213.5
97918,160,3526.6,2020-11-04,9,198.4000000000001
